date,year,tnx_yield,qqq_price,tnx_change_bp,tnx_change_pct,qqq_return
2021-06-10,2021,1.4589999914169312,330.2859191894531,-2.999997138977051,-0.029999971389770508,0.010420406912618807
2021-06-11,2021,1.4620000123977661,331.1496276855469,0.3000020980834961,0.003000020980834961,0.0026150327516636374
2021-06-14,2021,1.5010000467300415,334.3228454589844,3.900003433227539,0.03900003433227539,0.009582428932852993
2021-06-15,2021,1.4989999532699585,332.1394348144531,-0.20000934600830078,-0.002000093460083008,-0.006530844882986386
2021-06-16,2021,1.569000005722046,330.9263916015625,7.00000524520874,0.0700000524520874,-0.003652210745671569
2021-06-17,2021,1.5110000371932983,335.12835693359375,-5.799996852874756,-0.05799996852874756,0.012697583023509429
2021-06-18,2021,1.4500000476837158,332.4985046386719,-6.099998950958252,-0.06099998950958252,-0.007847298626069366
2021-06-21,2021,1.4839999675750732,334.5649719238281,3.399991989135742,0.03399991989135742,0.006214967154218876
2021-06-22,2021,1.472000002861023,337.68365478515625,-1.1999964714050293,-0.011999964714050293,0.009321606034830676
2021-06-23,2021,1.4869999885559082,337.8487854003906,1.4999985694885254,0.014999985694885254,0.0004890097962824136
2021-06-24,2021,1.4869999885559082,339.9375915527344,0.0,0.0,0.0061826658629784426
2021-06-25,2021,1.5360000133514404,339.5199279785156,4.900002479553223,0.04900002479553223,-0.0012286478006476864
2021-06-28,2021,1.4780000448226929,343.6490173339844,-5.799996852874756,-0.05799996852874756,0.012161552283699972
2021-06-29,2021,1.4800000190734863,344.8924865722656,0.1999974250793457,0.001999974250793457,0.0036184280343010133
2021-06-30,2021,1.4429999589920044,344.3484802246094,-3.7000060081481934,-0.037000060081481934,-0.0015773215388450446
2021-07-01,2021,1.4800000190734863,344.4844665527344,3.7000060081481934,0.037000060081481934,0.00039490904108618885
2021-07-02,2021,1.430999994277954,348.4388427734375,-4.900002479553223,-0.04900002479553223,0.011479113297254484
2021-07-06,2021,1.3700000047683716,349.9447021484375,-6.099998950958252,-0.06099998950958252,0.004321732224266128
2021-07-07,2021,1.3209999799728394,350.6830749511719,-4.900002479553223,-0.04900002479553223,0.002109969941540113
2021-07-08,2021,1.2879999876022339,348.56512451171875,-3.299999237060547,-0.03299999237060547,-0.006039500023626854
2021-07-09,2021,1.3559999465942383,350.7413635253906,6.7999958992004395,0.0679999589920044,0.006243421560663709
2021-07-12,2021,1.3630000352859497,352.1112060546875,0.7000088691711426,0.007000088691711426,0.0039055631064675023
2021-07-13,2021,1.4149999618530273,352.1112060546875,5.199992656707764,0.05199992656707764,0.0
2021-07-14,2021,1.3559999465942383,352.7427673339844,-5.900001525878906,-0.05900001525878906,0.0017936415213062329
2021-07-15,2021,1.2970000505447388,350.2652893066406,-5.899989604949951,-0.05899989604949951,-0.007023469385548098
2021-07-16,2021,1.2999999523162842,347.4283142089844,0.299990177154541,0.00299990177154541,-0.008099503959619003
2021-07-19,2021,1.180999994277954,344.58172607421875,-11.899995803833008,-0.11899995803833008,-0.00819331073014773
2021-07-20,2021,1.2089999914169312,348.58447265625,2.799999713897705,0.02799999713897705,0.011616247407064018
2021-07-21,2021,1.2799999713897705,351.27569580078125,7.0999979972839355,0.07099997997283936,0.0077204332253351104
2021-07-22,2021,1.2649999856948853,353.59783935546875,-1.4999985694885254,-0.014999985694885254,0.0066106012526538915
2021-07-23,2021,1.2860000133514404,357.72686767578125,2.1000027656555176,0.021000027656555176,0.011677187642998188
2021-07-26,2021,1.2760000228881836,358.0086364746094,-0.9999990463256836,-0.009999990463256836,0.0007876646242952479
2021-07-27,2021,1.2339999675750732,354.0640563964844,-4.200005531311035,-0.04200005531311035,-0.011018114302962512
2021-07-28,2021,1.2610000371932983,355.4241943359375,2.7000069618225098,0.027000069618225098,0.0038415024481615045
2021-07-29,2021,1.2690000534057617,356.0558166503906,0.8000016212463379,0.008000016212463379,0.0017770943129891137
2021-07-30,2021,1.2389999628067017,354.2000732421875,-3.000009059906006,-0.03000009059906006,-0.005211945210335522
2021-08-02,2021,1.1740000247955322,354.22930908203125,-6.499993801116943,-0.06499993801116943,8.2540468092418e-05
2021-08-03,2021,1.1759999990463257,356.37646484375,0.1999974250793457,0.001999974250793457,0.006061485333562544
2021-08-04,2021,1.184000015258789,356.8912658691406,0.8000016212463379,0.008000016212463379,0.0014445427130445054
2021-08-05,2021,1.2170000076293945,359.155029296875,3.299999237060547,0.03299999237060547,0.006343005963515003
2021-08-06,2021,1.2899999618530273,357.5811462402344,7.299995422363281,0.07299995422363281,-0.0043821829802073164
2021-08-09,2021,1.3170000314712524,358.2417907714844,2.7000069618225098,0.027000069618225098,0.0018475373721358324
2021-08-10,2021,1.3420000076293945,356.4055480957031,2.499997615814209,0.02499997615814209,-0.005125707617268382
2021-08-11,2021,1.3289999961853027,355.7934875488281,-1.3000011444091797,-0.013000011444091797,-0.0017173148682596562
2021-08-12,2021,1.3669999837875366,357.07586669921875,3.7999987602233887,0.03799998760223389,0.0036042794353132734
2021-08-13,2021,1.2970000505447388,358.32916259765625,-6.999993324279785,-0.06999993324279785,0.0035098868764862345
2021-08-16,2021,1.2569999694824219,358.48468017578125,-4.0000081062316895,-0.040000081062316895,0.00043400759513301246
2021-08-17,2021,1.2580000162124634,355.3271789550781,0.10000467300415039,0.001000046730041504,-0.0088079111753252
